title,date,url,content,category,source,reported_time
بانی پی ٹی آئی نے لاہورہائیکورٹ کافیصلہ سپریم کورٹ میں چیلنج کردیا,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139595,لاہور ہائیکورٹ نے بانی پی ٹی آئی کی ضمانت کی درخواستیں مسترد کی تھیں جس کیخلاف  سپریم کورٹ میں اپیل دائر کر دی گئی ہے۔ یہ بھی پڑھیں: واضح رہے کہ لاہور ہائیکورٹ نے بانی پی ٹی آئی کی ضمانت کی درخواستیں مسترد کی تھیں۔,N/A,24_news,15:07:PM
سرگودھا میں چھیٹر خانی کی شکایت کرنے پر اوباش نے خاتون کو قتل کر دیا,"Jul 27, 2025",https://www.24urdu.com/27-Jul-2025/139691,پولیس کے مطابق کوٹ مومن میں 30 سالہ خاتون اپنی بیٹی کے ساتھ بازار گئی تھی۔ باز ار میں ایک نوجوان نے اس سے بدتمیزی کی جس کے بعد گھر والوں سے واقعے کی شکایت کی گئی جس پر نوجوان نے خاتون کو گولی مار کر قتل کر دیا۔ پولیس کا کہنا ہے کہ مقتولہ کے بھائی کی مدعیت میں ملزم کے خلاف مقدمہ درج کر لیا گیا۔ پولیس کا کہنا ہے کہ ملزم کی گرفتاری کے لیے ٹیمیں تشکیل دے دی گئی ہیں، جلد گرفتار کر لیا جائے گا۔,N/A,24_news,13:07:PM
پشاور ،حوالہ ہنڈی اور غیر قانونی کرنسی ایکسچینج میں ملوث 9 ملزمان گرفتار,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139620,تفصیلات کے مطابق حوالہ ہنڈی اور غیر قانونی کرنسی ایکسچینج میں ملوث نیٹ ورکس میں گرفتار  کئے گئے 9 ملزمان میں محمد حمزہ خان ، محمد یٰسین ، امداد اللہ اور دانش جمیل ،موصم ، محمد ابرار، ذاکر علی،  محمد علی اور حق نواز  کا نام شامل ہے۔ملزمان کو پشاور ، نوشہرہ ، مردان اور لوئر دیر کے مختلف علاقوں سے گرفتار کیا گیا۔چھاپہ میں ملزمان سے بھاری مالیت کی ملکی و غیر ملکی کرنسی برآمد  کر لی گئی، جن میں مجموعی طور 34 لاکھ 60 ہزار پاکستانی روپے اور غیر ملکی کرنسی کی مد میں 9300 سعودی ریال ، 500 اماراتی درہم ،  1250 قطری ریال  اور 750 افغانی بھی برآمد ہوئے ۔ملزمان سے حوالہ ہنڈی سے متعلق رسیدیں اور دیگر شواہد بھی برآمد کر لئےگئے ۔ملزمان بغیر لائسنس کرنسی ایکسچینج کا کاروبار کرنے اور حوالہ ہنڈی میں ملوث پائے گئے ۔ملزمان کو گرفتار کر کے تفتیش کا آغاز کر دیا گیا ہے۔ یہ بھی پڑھیں:,N/A,24_news,18:56:PM
خوشاب: نواحی گاؤں میں 2 بہنوں سے مبینہ زیادتی,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139564,(24نیوز)خوشاب میں 2 بہنوں کو مبینہ طور پر زیادتی کا نشانہ بنایا گیا۔ پولیس کے مطابق خوشاب کے نواحی گاؤں میں 2 بہنوں کے ساتھ مبینہ زیادتی کا واقعہ پیش آیا جس کا مقدمہ درج کرلیا گیا ہے۔ پولیس کا کہنا ہےکہ دونوں بہنوں کے ساتھ زیادتی کا  واقعہ21 جولائی کو پیش آیا تھا، واقعے کے مقدمے میں 3 ملزمان کو نامزد کیا گیا ہے جن کی گرفتاری کے لیے کوششیں جاری ہیں۔,N/A,24_news,10:07:AM
پاکپتن: نامعلوم افراد نے کمسن بچے کو تیز دھار آلے سے قتل کردیا,"Jul 25, 2025",https://www.24urdu.com/25-Jul-2025/139490,پولیس کے مطابق کرمانوالہ چوک میں گزشتہ روز نامعلوم افراد نے ساڑھے 4 سالہ محمد احمد کو گلا کاٹ کر قتل کردیا،ایف آئی آر کے مطابق بچے کی والدہ اپنے بیٹے کو بچوں کے ساتھ کھیلتا چھوڑ کر سودا سلف لینے گئی تھی، واپس آنے پر دیکھا کہ بچہ زخمی حالت میں زمین پر پڑا تھا۔ بچے کو فوراً تشویشناک حالت میں ٹیچنگ ہسپتال منتقل کیا گیا، جہاں وہ زخموں کی تاب نہ لاتے ہوئے دم توڑ گیا۔ پولیس نے بچے کی والدہ کی مدعیت میں مقدمہ درج کرلیا ہے۔,N/A,24_news,13:33:PM
کراچی:  مبینہ مقابلے کے دوران دو  ڈاکوؤں کو زخمی حالت میں گرفتار,"Jul 29, 2025",https://www.24urdu.com/29-Jul-2025/139867,ایس ایچ او چوہدری نواز نے بتایا کہ ڈاکوؤں کی شناخت امین اور نسیم کے نام سے کی گئی جبکہ پولیس نے ڈاکوؤں کے قبضے سے 2پستول، موبائل فون اور مسروقہ موٹر سائیکل برآمد کرلی۔ پولیس نے زخمی ڈاکوؤں کو طبی امداد کے لیے اسپتال منتقل کر دیا جبکہ پولیس گرفتار ڈاکوؤں کا کرمنل ریکارڈ بھی چیک کر رہی ہے۔,N/A,24_news,01:14:AM
پشاور میں کار سے 3 افراد کی لاشیں برآمد,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139857,پولیس کے مطابق قتل ہونے والوں میں ایک اجرتی قاتل بھی شامل ہے، جو پولیس کو متعدد مقدمات میں مطلوب تھا،پولیس کی ابتدائی تفتیش کے مطابق مقتولین کو کہیں اور قتل کرکے جائے وقوعہ پر لایا گیا ہے۔ شواہد اکٹھے کرکے ورثا کی تلاش اور واقعے کی تفتیش شروع کردی گئی۔,N/A,24_news,22:37:PM
تھرپارکر: 3 ماہ قبل قتل کی گئی لڑکی کے کیس کا ایک اور ملزم گرفتار,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139782,پولیس کے مطابق واقعہ تحصیل نگرپاکر کے نواحی گائوں نیباڑو میں 3 ماہ قبل پیش آیا تھا جہاں پر رات کو نیند میں سوئی ہوئی لڑکی دھانی کپری کو غیرت کے نام پر باپ اور بھائی نے کلہاڑی مار کر قتل کیا اور لاش قریبی ویران کنویں میں پھینک کر واقعہ کو خودکشی کا رنگ دیا تھا۔ لڑکی کی ماں نے اپنے بھائی کو یہ سب واقعہ بتایا جس پر لڑکی کے ماموں نے 19 اپریل کو نگرپاکر پولیس اسٹیشن پر پہنچ کر قتل کی اطلاع دی۔ پولیس نے لاش کو پوسٹ مارٹم کے لیے اسپتال لا کر باپ بادل کپری اور بھائی میر حسن کو گرفتار کرلیا اور قتل کا مقدمہ درج کیا۔ اسی کے ساتھ ہی لڑکی کے مامو نے مقتولہ کی ماں کا حوالہ دے کر ایف آئی آر میں لکھوایا کہ لڑکی کے محلے کے ایک لڑکے کے جنسی تعلقات تھے۔ فارنزک اور ڈی این ای رپورٹ میں لڑکی 5 ماہ کی حاملہ ہونے تصدیق ہوئی ہے اور بچے کا ڈی این اے محلے کے لڑکے قاسم سے میچ ہوئے ہیں۔ پولیس نے قاسم کو گرفتار کر کہ عدالت میں پیش کیا۔ پولیس کے انویسٹی گیشن افسر کے مطابق قاسم نے بیان دیا کہ اس کے لڑکی کے ساتھ گزشتہ 3 سال یعنی 14سال کی عمر سے جنسی تعلقات تھے جس پر عدالت نے اسے جیل بھیج دیا۔ واضح رہے کہ لڑکی کے قاتل باپ اور بھائی کو پہلے ہی گرفتار کر لیا گیا تھا۔,N/A,24_news,10:33:AM
پی ٹی آئی کارکنوں کی سزا معطل ،ضمانتیں منظور,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139571,جوڈیشل مجسٹریٹ احمد شہزاد گوندل نے 382 اے کے تحت فیصلہ سنایا، کارکنان پر تھانہ رمنا میں دو مقدمات درج تھے، عدالت نے 20، 20 ہزار روپے کے مچلکوں کے عوض ضمانت کی منظوری دی۔ یہ بھی پڑھیں: عدالت نے پی ٹی آئی ورکرز کی ضمانتیں 382 اے کے تحت منظور کیں اورجوڈیشل مجسٹریٹ احمد شہزاد گوندل نے ضمانت کی درخواستوں پر فیصلہ سنایا۔,N/A,24_news,11:35:AM
سوات: پولیس اور سی ٹی ڈی کی مشترکہ کارروائی، 3 دہشتگرد ہلاک,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139569,(24نیوز) پولیس اور سی ٹی ڈی کی مشترکہ کارروائی میں  3 دہشتگرد ہلاک ہوگئے۔ ڈی پی او کے مطابق  پولیس اور سی ٹی ڈی نے سوات کے علاقے پارڑئی میں کارروائی کی، ڈی پی او نے بتایا کہ فورسز کی مشترکہ کارروائی کے نتیجے میں 3 دہشتگرد ہلاک ہوگئے جن کی شناخت  اجمل، وقاص اور عبدالغفار کے نام سے ہوئی ہے۔ دوسری جانب ہنگو کے علاقے تورہ وڑی میں دورانِ آپریشن دہشت گردوں نے پولیس وین پر فائرنگ کی جس کے بعد پولیس کی جوابی کارروائی میں ایک دہشتگرد مارا گیا۔,N/A,24_news,11:32:AM
قصورمیں معصوم بچی کیساتھ نازیبا حرکت اورپولیس کاکردار!,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139843,"27جولائی کوایک خبرموصول ہوئی کہ قصور میں ایک بچی کیساتھ ایک شخص نے نازیباحرکت کی ہے، پھر اِس خبر کاویڈیوثبوت بھی مجھ تک پہنچ گیا،اسے شیئرکیاتو یہ اُڑتی اُڑتی اُس گھرکی دیوار پر بیٹھ گئی جسےعام طور پر انصاف کا گھرکہاجاتاہے،یعنی وزیراعلٰی ہاؤس اور پھربالآخر وہی ہوا جو عام طورپرہمارےہاں ہواکرتاہے کہ ""پولیس حرکت میں آگئی""۔ چیئرپرسن پنجاب ویمن پروٹیکشن اتھارٹی حنا پرویز بٹ کےمطابق وزیراعلی مریم نواز نے واقعہ کا سخت نوٹس لیا تھا،شہری سوال کرتے ہیں کہ نہ جانے حکام بالا کے ایکشن پر ہی مقامی پولیس حرکت میں کیوں آتی ہے؟کیاپنجاب پولیس بےبال و پر ہے؟یااسےفوری انصاف کیلئےکسی حکم کی ضرورت ہوتی ہے؟ قصورکے ڈی پی او عیسیٰ خان ہیں، بتایاگیاہے کہ وہ معصوم بچی کے گھر پہنچے،واقعہ کی تفصیلات معلوم کیں،ملزم پکڑا گیااورایف آئی آر درج کرلی گئی ہے،ویڈیو کے مطابق اِس شخص نے اُس بچی کیساتھ نازیباحرکت کی تھی جوقصور کی ایک گلی میں کھیل رہی تھی۔ یہ جاننا بھی ضروری ہے کہ ملک بھرمیں جنوری سے جون تک کتنے بچےاغواہوئے؟اوروہ بچےجو لاپتہ ہوگئے،ان کی تعدادکتنی ہے؟ملک میں بچوں کے جنسی استحصال اور بدسلوکی کے حوالے سے ایک رپورٹ میں پریشان کن انکشافات کیے گئے ہیں،ایک  رپورٹ کے مطابق 2025ء کے پہلے 6 مہینوں میں 950 بچوں کےساتھ جنسی استحصال ، 605 بچوں کے اغوا کےمقدمات درج ہوئے، اس سال 34 کم عمر بچوں کی شادیوں یا ونی کے مقدمات رپورٹ کیےجاچکےہیں،62 ایسےمقدمات رپورٹ ہوئے جن میں نومولود بچوں کومختلف مقامات پر مردہ یا زندہ پایا گیا،ان کیسز میں 1019 یعنی 52  فیصد متاثرہ لڑکیاں اور875 یعنی 44 فیصد لڑکے تھے، 3 فیصد کیسز نئے پیدا ہونے والے بچوں کےمتعلق ہیں،ڈی پی او قصور عیسیٰ خان کےپاس موقع ہے کہ وہ پکڑے جانے والےملزم جس کیخلاف ویڈیوثبوت موجودہے، سخت ایکشن لےکر،اسےدرندہ صفتوں کیلئےعبرت کی مثال بنادیں! اورجو بھی تفتیشی اس کیس میں ملزم کو ریلیف دینےکیلئے""روایتی کردارـ""اداکرنےکی کوشش کرے،اُسے دبنگ ڈی پی او ٹوبہ ٹیک سنگھ عبادت نثار کی طرح پہلے سب انسپکٹر سے اے ایس آئی،پھراے ایس آئی سے ہیڈ کانسٹیبل اور پھر کانسٹیبل سےڈسمس کرکےاعلٰی کارکردگی کی وہ مثال قائم کریں، اپنا بھرم کھوتے جاتے ہمارے معاشرے کو جس کی آج بہت ضرورت ہے۔",N/A,24_news,20:36:PM
سپریم کورٹ ؛بانی پی ٹی آئی کی9 مئی مقدمات میں ضمانت کی اپیلیں سماعت کیلئے مقرر,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139840,(امانت گشکوری)سپریم کورٹ  میں بانی پی ٹی آئی عمران خان کی9 مئی مقدمات میں ضمانت کی آٹھ اپیلیں سماعت کیلئے مقرر کر دی گئیں۔ چیف جسٹس یحییٰ آفریدی کی سربراہی میں دو رکنی بنچ کل ساڑھے نو بجے سماعت کرے گا،دو رکنی بنچ میں جسٹس محمد شفیع صدیقی شامل ہیں۔ یاد رہے کہ بانی پی ٹی آئی نے لاہور ہائیکورٹ کا فیصلہ سپریم کورٹ میں چیلنج کر رکھا ہے۔ یہ بھی پڑھیں:,N/A,24_news,20:24:PM
